"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
4.35000,1.74120142e-02,2.11153810e-05,3.02456548e+03
4.36000,1.74569355e-02,2.11148204e-05,3.02428379e+03
4.37000,1.75018829e-02,2.11142608e-05,3.02400190e+03
4.38000,1.75468605e-02,2.11137021e-05,3.02371980e+03
4.39000,1.75918643e-02,2.11131443e-05,3.02343752e+03
4.40000,1.76368985e-02,2.11125874e-05,3.02315501e+03
4.41000,1.76819589e-02,2.11120315e-05,3.02287232e+03
4.42000,1.77270499e-02,2.11114765e-05,3.02258942e+03
4.43000,1.77721671e-02,2.11109225e-05,3.02230632e+03
4.44000,1.78173150e-02,2.11103693e-05,3.02202302e+03
4.45000,1.78624893e-02,2.11098171e-05,3.02173952e+03
4.46000,1.79076943e-02,2.11092659e-05,3.02145580e+03
4.47000,1.79529258e-02,2.11087155e-05,3.02117190e+03
4.48000,1.79981882e-02,2.11081661e-05,3.02088778e+03
4.49000,1.80434772e-02,2.11076177e-05,3.02060346e+03
4.50000,1.80887971e-02,2.11070702e-05,3.02031893e+03
4.51000,1.81341459e-02,2.11065236e-05,3.02003420e+03
4.52000,1.81795214e-02,2.11059780e-05,3.01974928e+03
4.53000,1.82249280e-02,2.11054333e-05,3.01946413e+03
4.54000,1.82703615e-02,2.11048896e-05,3.01917880e+03
4.55000,1.83158262e-02,2.11043468e-05,3.01889325e+03
4.56000,1.83613179e-02,2.11038050e-05,3.01860750e+03
4.57000,1.84068409e-02,2.11032641e-05,3.01832154e+03
4.58000,1.84523909e-02,2.11027242e-05,3.01803538e+03
4.59000,1.84979724e-02,2.11021852e-05,3.01774901e+03
4.60000,1.85435810e-02,2.11016472e-05,3.01746244e+03
4.61000,1.85892212e-02,2.11011101e-05,3.01717565e+03
4.62000,1.86348887e-02,2.11005740e-05,3.01688866e+03
4.63000,1.86805878e-02,2.11000389e-05,3.01660146e+03
4.64000,1.87263143e-02,2.10995047e-05,3.01631406e+03
4.65000,1.87720725e-02,2.10989714e-05,3.01602644e+03
4.66000,1.88178583e-02,2.10984392e-05,3.01573862e+03
4.67000,1.88636759e-02,2.10979079e-05,3.01545059e+03
4.68000,1.89095210e-02,2.10973776e-05,3.01516235e+03
4.69000,1.89553982e-02,2.10968482e-05,3.01487390e+03
4.70000,1.90013031e-02,2.10963198e-05,3.01458525e+03
4.71000,1.90472400e-02,2.10957924e-05,3.01429637e+03
4.72000,1.90932048e-02,2.10952659e-05,3.01400730e+03
4.73000,1.91392017e-02,2.10947404e-05,3.01371801e+03
4.74000,1.91852266e-02,2.10942160e-05,3.01342851e+03
4.75000,1.92312838e-02,2.10936924e-05,3.01313880e+03
4.76000,1.92773712e-02,2.10931699e-05,3.01284887e+03
4.77000,1.93234866e-02,2.10926483e-05,3.01255875e+03
4.78000,1.93696346e-02,2.10921277e-05,3.01226839e+03
4.79000,1.94158107e-02,2.10916081e-05,3.01197785e+03
4.80000,1.94620194e-02,2.10910895e-05,3.01168707e+03
4.81000,1.95082564e-02,2.10905719e-05,3.01139610e+03
4.82000,1.95545262e-02,2.10900552e-05,3.01110490e+03
4.83000,1.96008243e-02,2.10895395e-05,3.01081350e+03
4.84000,1.96471553e-02,2.10890249e-05,3.01052187e+03
4.85000,1.96935148e-02,2.10885112e-05,3.01023004e+03
4.86000,1.97399072e-02,2.10879985e-05,3.00993799e+03
4.87000,1.97863283e-02,2.10874868e-05,3.00964573e+03
4.88000,1.98327824e-02,2.10869761e-05,3.00935325e+03
4.89000,1.98792653e-02,2.10864664e-05,3.00906056e+03
4.90000,1.99257813e-02,2.10859577e-05,3.00876765e+03
4.91000,1.99723262e-02,2.10854500e-05,3.00847453e+03
4.92000,2.00189045e-02,2.10849433e-05,3.00818119e+03
4.93000,2.00655116e-02,2.10844377e-05,3.00788764e+03
4.94000,2.01121522e-02,2.10839330e-05,3.00759386e+03
4.95000,2.01588219e-02,2.10834293e-05,3.00729988e+03
4.96000,2.02055251e-02,2.10829266e-05,3.00700566e+03
4.97000,2.02522575e-02,2.10824250e-05,3.00671125e+03
4.98000,2.02990236e-02,2.10819243e-05,3.00641660e+03
4.99000,2.03458190e-02,2.10814247e-05,3.00612175e+03
5.00000,2.03926482e-02,2.10809261e-05,3.00582666e+03
5.01000,2.04395090e-02,2.10804285e-05,3.00553136e+03
5.02000,2.04863993e-02,2.10799319e-05,3.00523585e+03
5.03000,2.05333236e-02,2.10794363e-05,3.00494011e+03
5.04000,2.05802774e-02,2.10789418e-05,3.00464417e+03
5.05000,2.06272654e-02,2.10784483e-05,3.00434798e+03
5.06000,2.06742831e-02,2.10779558e-05,3.00405160e+03
5.07000,2.07213350e-02,2.10774643e-05,3.00375497e+03
5.08000,2.07684167e-02,2.10769739e-05,3.00345815e+03
5.09000,2.08155328e-02,2.10764845e-05,3.00316108e+03
5.10000,2.08626788e-02,2.10759961e-05,3.00286381e+03
5.11000,2.09098593e-02,2.10755088e-05,3.00256630e+03
5.12000,2.09570698e-02,2.10750225e-05,3.00226859e+03
5.13000,2.10043150e-02,2.10745372e-05,3.00197063e+03
5.14000,2.10515903e-02,2.10740530e-05,3.00167247e+03
5.15000,2.10989004e-02,2.10735698e-05,3.00137407e+03
5.16000,2.11462408e-02,2.10730876e-05,3.00107547e+03
5.17000,2.11936161e-02,2.10726065e-05,3.00077662e+03
5.18000,2.12410217e-02,2.10721265e-05,3.00047756e+03
5.19000,2.12884624e-02,2.10716474e-05,3.00017827e+03
5.20000,2.13359336e-02,2.10711695e-05,2.99987876e+03
5.21000,2.13834399e-02,2.10706926e-05,2.99957902e+03
5.22000,2.14309769e-02,2.10702167e-05,2.99927906e+03
5.23000,2.14785492e-02,2.10697419e-05,2.99897887e+03
5.24000,2.15261522e-02,2.10692681e-05,2.99867846e+03
5.25000,2.15737906e-02,2.10687954e-05,2.99837781e+03
5.26000,2.16214622e-02,2.10683238e-05,2.99807693e+03
5.27000,2.16691648e-02,2.10678532e-05,2.99777584e+03
5.28000,2.17169030e-02,2.10673837e-05,2.99747451e+03
5.29000,2.17646722e-02,2.10669153e-05,2.99717297e+03
5.30000,2.18124772e-02,2.10664479e-05,2.99687118e+03
5.31000,2.18603134e-02,2.10659816e-05,2.99656918e+03
5.32000,2.19081855e-02,2.10655163e-05,2.99626693e+03
5.33000,2.19560889e-02,2.10650521e-05,2.99596447e+03
5.34000,2.20040283e-02,2.10645890e-05,2.99566177e+03
5.35000,2.20519991e-02,2.10641270e-05,2.99535885e+03
5.36000,2.21000061e-02,2.10636660e-05,2.99505568e+03
5.37000,2.21480447e-02,2.10632062e-05,2.99475230e+03
5.38000,2.21961196e-02,2.10627474e-05,2.99444868e+03
5.39000,2.22442262e-02,2.10622897e-05,2.99414483e+03
5.40000,2.22923692e-02,2.10618330e-05,2.99384074e+03
5.41000,2.23405440e-02,2.10613775e-05,2.99353643e+03
5.42000,2.23887554e-02,2.10609230e-05,2.99323188e+03
5.43000,2.24369988e-02,2.10604697e-05,2.99292711e+03
5.44000,2.24852789e-02,2.10600174e-05,2.99262209e+03
5.45000,2.25335911e-02,2.10595662e-05,2.99231685e+03
5.46000,2.25819401e-02,2.10591161e-05,2.99201136e+03
5.47000,2.26303213e-02,2.10586672e-05,2.99170565e+03
5.48000,2.26787395e-02,2.10582193e-05,2.99139969e+03
5.49000,2.27271902e-02,2.10577725e-05,2.99109351e+03
5.50000,2.27756779e-02,2.10573268e-05,2.99078708e+03
5.51000,2.28242004e-02,2.10568822e-05,2.99048042e+03
5.52000,2.28727556e-02,2.10564387e-05,2.99017353e+03
5.53000,2.29213480e-02,2.10559964e-05,2.98986639e+03
5.54000,2.29699732e-02,2.10555551e-05,2.98955903e+03
5.55000,2.30186358e-02,2.10551150e-05,2.98925142e+03
5.56000,2.30673313e-02,2.10546760e-05,2.98894358e+03
5.57000,2.31160644e-02,2.10542380e-05,2.98863550e+03
5.58000,2.31648305e-02,2.10538012e-05,2.98832718e+03
5.59000,2.32136343e-02,2.10533656e-05,2.98801862e+03
5.60000,2.32624713e-02,2.10529310e-05,2.98770983e+03
5.61000,2.33113462e-02,2.10524976e-05,2.98740078e+03
5.62000,2.33602543e-02,2.10520653e-05,2.98709151e+03
5.63000,2.34092005e-02,2.10516341e-05,2.98678199e+03
5.64000,2.34581801e-02,2.10512041e-05,2.98647224e+03
5.65000,2.35071978e-02,2.10507752e-05,2.98616223e+03
5.66000,2.35562492e-02,2.10503474e-05,2.98585199e+03
5.67000,2.36053388e-02,2.10499207e-05,2.98554150e+03
5.68000,2.36544622e-02,2.10494952e-05,2.98523078e+03
5.69000,2.37036240e-02,2.10490709e-05,2.98491980e+03
5.70000,2.37528197e-02,2.10486477e-05,2.98460860e+03
5.71000,2.38020540e-02,2.10482256e-05,2.98429714e+03
5.72000,2.38513223e-02,2.10478047e-05,2.98398544e+03
5.73000,2.39006294e-02,2.10473849e-05,2.98367349e+03
5.74000,2.39499706e-02,2.10469662e-05,2.98336131e+03
5.75000,2.39993507e-02,2.10465488e-05,2.98304886e+03
5.76000,2.40487675e-02,2.10461324e-05,2.98273617e+03
5.77000,2.40982186e-02,2.10457173e-05,2.98242325e+03
5.78000,2.41477089e-02,2.10453032e-05,2.98211007e+03
5.79000,2.41972337e-02,2.10448904e-05,2.98179666e+03
5.80000,2.42467978e-02,2.10444787e-05,2.98148298e+03
5.81000,2.42963965e-02,2.10440682e-05,2.98116907e+03
5.82000,2.43460347e-02,2.10436588e-05,2.98085490e+03
5.83000,2.43957077e-02,2.10432507e-05,2.98054050e+03
5.84000,2.44454204e-02,2.10428436e-05,2.98022583e+03
5.85000,2.44951679e-02,2.10424378e-05,2.97991092e+03
5.86000,2.45449553e-02,2.10420331e-05,2.97959575e+03
5.87000,2.45947777e-02,2.10416297e-05,2.97928035e+03
5.88000,2.46446401e-02,2.10412273e-05,2.97896468e+03
5.89000,2.46945378e-02,2.10408262e-05,2.97864877e+03
5.90000,2.47444755e-02,2.10404263e-05,2.97833260e+03
5.91000,2.47944486e-02,2.10400275e-05,2.97801619e+03
5.92000,2.48444620e-02,2.10396300e-05,2.97769951e+03
5.93000,2.48945109e-02,2.10392336e-05,2.97738260e+03
5.94000,2.49446003e-02,2.10388384e-05,2.97706541e+03
5.95000,2.49947254e-02,2.10384444e-05,2.97674799e+03
5.96000,2.50448910e-02,2.10380516e-05,2.97643030e+03
5.97000,2.50950925e-02,2.10376601e-05,2.97611236e+03
5.98000,2.51453348e-02,2.10372697e-05,2.97579416e+03
5.99000,2.51956131e-02,2.10368805e-05,2.97547572e+03
6.00000,2.52459322e-02,2.10364925e-05,2.97515701e+03
6.01000,2.52962900e-02,2.10361057e-05,2.97483803e+03
6.02000,2.53466840e-02,2.10357202e-05,2.97451882e+03
6.03000,2.53971192e-02,2.10353358e-05,2.97419934e+03
6.04000,2.54475908e-02,2.10349527e-05,2.97387961e+03
6.05000,2.54981037e-02,2.10345708e-05,2.97355961e+03
6.06000,2.55486532e-02,2.10341901e-05,2.97323936e+03
6.07000,2.55992442e-02,2.10338107e-05,2.97291885e+03
6.08000,2.56498720e-02,2.10334324e-05,2.97259808e+03
6.09000,2.57005413e-02,2.10330554e-05,2.97227704e+03
6.10000,2.57512476e-02,2.10326796e-05,2.97195576e+03
6.11000,2.58019957e-02,2.10323051e-05,2.97163420e+03
6.12000,2.58527809e-02,2.10319318e-05,2.97131239e+03
6.13000,2.59036081e-02,2.10315597e-05,2.97099031e+03
6.14000,2.59544725e-02,2.10311889e-05,2.97066798e+03
6.15000,2.60053791e-02,2.10308192e-05,2.97034537e+03
6.16000,2.60563231e-02,2.10304509e-05,2.97002251e+03
6.17000,2.61073094e-02,2.10300838e-05,2.96969937e+03
6.18000,2.61583333e-02,2.10297179e-05,2.96937599e+03
6.19000,2.62093997e-02,2.10293533e-05,2.96905232e+03
6.20000,2.62605039e-02,2.10289900e-05,2.96872840e+03
6.21000,2.63116507e-02,2.10286279e-05,2.96840421e+03
6.22000,2.63628354e-02,2.10282670e-05,2.96807976e+03
6.23000,2.64140630e-02,2.10279074e-05,2.96775503e+03
6.24000,2.64653287e-02,2.10275491e-05,2.96743004e+03
6.25000,2.65166374e-02,2.10271921e-05,2.96710478e+03
6.26000,2.65679869e-02,2.10268363e-05,2.96677924e+03
6.27000,2.66193746e-02,2.10264818e-05,2.96645346e+03
6.28000,2.66708057e-02,2.10261285e-05,2.96612738e+03
6.29000,2.67222752e-02,2.10257766e-05,2.96580106e+03
6.30000,2.67737883e-02,2.10254259e-05,2.96547444e+03
6.31000,2.68253401e-02,2.10250765e-05,2.96514758e+03
6.32000,2.68769355e-02,2.10247284e-05,2.96482042e+03
6.33000,2.69285698e-02,2.10243815e-05,2.96449301e+03
6.34000,2.69802479e-02,2.10240360e-05,2.96416531e+03
6.35000,2.70319651e-02,2.10236918e-05,2.96383736e+03
6.36000,2.70837263e-02,2.10233488e-05,2.96350911e+03
6.37000,2.71355267e-02,2.10230071e-05,2.96318061e+03
6.38000,2.71873714e-02,2.10226668e-05,2.96285182e+03
6.39000,2.72392554e-02,2.10223277e-05,2.96252277e+03
6.40000,2.72911839e-02,2.10219899e-05,2.96219342e+03
6.41000,2.73431520e-02,2.10216535e-05,2.96186382e+03
6.42000,2.73951646e-02,2.10213183e-05,2.96153392e+03
6.43000,2.74472170e-02,2.10209845e-05,2.96120377e+03
6.44000,2.74993142e-02,2.10206520e-05,2.96087332e+03
6.45000,2.75514514e-02,2.10203208e-05,2.96054261e+03
6.46000,2.76036335e-02,2.10199909e-05,2.96021160e+03
6.47000,2.76558557e-02,2.10196624e-05,2.95988033e+03
6.48000,2.77081231e-02,2.10193351e-05,2.95954876e+03
6.49000,2.77604309e-02,2.10190092e-05,2.95921694e+03
6.50000,2.78127840e-02,2.10186847e-05,2.95888481e+03
6.51000,2.78651801e-02,2.10183614e-05,2.95855240e+03
6.52000,2.79176167e-02,2.10180395e-05,2.95821973e+03
6.53000,2.79700991e-02,2.10177190e-05,2.95788676e+03
6.54000,2.80226222e-02,2.10173997e-05,2.95755352e+03
6.55000,2.80751912e-02,2.10170819e-05,2.95721998e+03
6.56000,2.81278011e-02,2.10167653e-05,2.95688618e+03
6.57000,2.81804571e-02,2.10164502e-05,2.95655207e+03
6.58000,2.82331542e-02,2.10161363e-05,2.95621770e+03
6.59000,2.82858977e-02,2.10158239e-05,2.95588302e+03
6.60000,2.83386824e-02,2.10155128e-05,2.95554807e+03
6.61000,2.83915137e-02,2.10152030e-05,2.95521283e+03
6.62000,2.84443864e-02,2.10148946e-05,2.95487730e+03
6.63000,2.84973059e-02,2.10145876e-05,2.95454148e+03
6.64000,2.85502671e-02,2.10142820e-05,2.95420538e+03
6.65000,2.86032751e-02,2.10139777e-05,2.95386898e+03
6.66000,2.86563251e-02,2.10136748e-05,2.95353231e+03
6.67000,2.87094221e-02,2.10133733e-05,2.95319532e+03
6.68000,2.87625613e-02,2.10130731e-05,2.95285807e+03
6.69000,2.88157478e-02,2.10127744e-05,2.95252051e+03
6.70000,2.88689766e-02,2.10124770e-05,2.95218267e+03
6.71000,2.89222529e-02,2.10121810e-05,2.95184452e+03
6.72000,2.89755717e-02,2.10118865e-05,2.95150609e+03
6.73000,2.90289383e-02,2.10115933e-05,2.95116736e+03
6.74000,2.90823475e-02,2.10113015e-05,2.95082835e+03
6.75000,2.91358047e-02,2.10110111e-05,2.95048902e+03
6.76000,2.91893074e-02,2.10107221e-05,2.95014941e+03
6.77000,2.92428531e-02,2.10104345e-05,2.94980951e+03
6.78000,2.92964470e-02,2.10101484e-05,2.94946930e+03
6.79000,2.93500842e-02,2.10098636e-05,2.94912881e+03
6.80000,2.94037698e-02,2.10095803e-05,2.94878800e+03
6.81000,2.94574989e-02,2.10092984e-05,2.94844691e+03
6.82000,2.95112766e-02,2.10090179e-05,2.94810551e+03
6.83000,2.95650980e-02,2.10087389e-05,2.94776382e+03
6.84000,2.96189683e-02,2.10084612e-05,2.94742182e+03
6.85000,2.96728825e-02,2.10081850e-05,2.94707953e+03
6.86000,2.97268458e-02,2.10079103e-05,2.94673693e+03
6.87000,2.97808531e-02,2.10076370e-05,2.94639404e+03
6.88000,2.98349098e-02,2.10073651e-05,2.94605083e+03
6.89000,2.98890108e-02,2.10070947e-05,2.94570733e+03
6.90000,2.99431613e-02,2.10068257e-05,2.94536351e+03
6.91000,2.99973564e-02,2.10065581e-05,2.94501941e+03
6.92000,3.00516012e-02,2.10062921e-05,2.94467498e+03
6.93000,3.01058907e-02,2.10060274e-05,2.94433027e+03
6.94000,3.01602303e-02,2.10057643e-05,2.94398523e+03
6.95000,3.02146147e-02,2.10055026e-05,2.94363990e+03
6.96000,3.02690495e-02,2.10052424e-05,2.94329425e+03
6.97000,3.03235294e-02,2.10049836e-05,2.94294830e+03
6.98000,3.03780597e-02,2.10047263e-05,2.94260203e+03
6.99000,3.04326354e-02,2.10044705e-05,2.94225547e+03
7.00000,3.04872619e-02,2.10042162e-05,2.94190858e+03
7.01000,3.05419365e-02,2.10039634e-05,2.94156138e+03
7.02000,3.05966569e-02,2.10037120e-05,2.94121388e+03
7.03000,3.06514283e-02,2.10034622e-05,2.94086606e+03
7.04000,3.07062456e-02,2.10032138e-05,2.94051793e+03
7.05000,3.07611143e-02,2.10029669e-05,2.94016948e+03
7.06000,3.08160291e-02,2.10027216e-05,2.93982074e+03
7.07000,3.08709954e-02,2.10024777e-05,2.93947166e+03
7.08000,3.09260081e-02,2.10022354e-05,2.93912228e+03
7.09000,3.09810726e-02,2.10019945e-05,2.93877257e+03
7.10000,3.10361837e-02,2.10017552e-05,2.93842255e+03
7.11000,3.10913468e-02,2.10015174e-05,2.93807221e+03
7.12000,3.11465568e-02,2.10012811e-05,2.93772156e+03
7.13000,3.12018190e-02,2.10010464e-05,2.93737058e+03
7.14000,3.12571283e-02,2.10008131e-05,2.93701929e+03
7.15000,3.13124901e-02,2.10005814e-05,2.93666767e+03
7.16000,3.13678992e-02,2.10003513e-05,2.93631575e+03
7.17000,3.14233611e-02,2.10001227e-05,2.93596348e+03
7.18000,3.14788705e-02,2.09998956e-05,2.93561091e+03
7.19000,3.15344329e-02,2.09996700e-05,2.93525800e+03
7.20000,3.15900431e-02,2.09994461e-05,2.93490479e+03
7.21000,3.16457066e-02,2.09992236e-05,2.93455123e+03
7.22000,3.17014181e-02,2.09990028e-05,2.93419736e+03
7.23000,3.17571831e-02,2.09987834e-05,2.93384315e+03
7.24000,3.18129964e-02,2.09985657e-05,2.93348864e+03
7.25000,3.18688634e-02,2.09983495e-05,2.93313377e+03
7.26000,3.19247816e-02,2.09981349e-05,2.93277858e+03
7.27000,3.19807485e-02,2.09979219e-05,2.93242308e+03
7.28000,3.20367695e-02,2.09977104e-05,2.93206724e+03
7.29000,3.20928394e-02,2.09975005e-05,2.93171108e+03
7.30000,3.21489637e-02,2.09972923e-05,2.93135457e+03
7.31000,3.22051372e-02,2.09970856e-05,2.93099775e+03
7.32000,3.22613653e-02,2.09968805e-05,2.93064057e+03
7.33000,3.23176428e-02,2.09966770e-05,2.93028309e+03
7.34000,3.23739752e-02,2.09964751e-05,2.92992525e+03
7.35000,3.24303573e-02,2.09962748e-05,2.92956709e+03
7.36000,3.24867946e-02,2.09960761e-05,2.92920859e+03
7.37000,3.25432817e-02,2.09958790e-05,2.92884976e+03
7.38000,3.25998243e-02,2.09956836e-05,2.92849058e+03
7.39000,3.26564171e-02,2.09954897e-05,2.92813108e+03
7.40000,3.27130656e-02,2.09952975e-05,2.92777122e+03
7.41000,3.27697645e-02,2.09951069e-05,2.92741105e+03
7.42000,3.28265194e-02,2.09949180e-05,2.92705052e+03
7.43000,3.28833250e-02,2.09947307e-05,2.92668966e+03
7.44000,3.29401869e-02,2.09945450e-05,2.92632844e+03
7.45000,3.29970997e-02,2.09943610e-05,2.92596690e+03
7.46000,3.30540690e-02,2.09941786e-05,2.92560501e+03
7.47000,3.31110896e-02,2.09939979e-05,2.92524278e+03
7.48000,3.31681670e-02,2.09938188e-05,2.92488019e+03
7.49000,3.32252958e-02,2.09936414e-05,2.92451728e+03
7.50000,3.32824817e-02,2.09934657e-05,2.92415400e+03
7.51000,3.33397222e-02,2.09932916e-05,2.92379038e+03
7.52000,3.33970145e-02,2.09931192e-05,2.92342643e+03
7.53000,3.34543643e-02,2.09929485e-05,2.92306211e+03
7.54000,3.35117664e-02,2.09927794e-05,2.92269746e+03
7.55000,3.35692262e-02,2.09926121e-05,2.92233244e+03
7.56000,3.36267384e-02,2.09924464e-05,2.92196709e+03
7.57000,3.36843087e-02,2.09922824e-05,2.92160137e+03
7.58000,3.37419318e-02,2.09921202e-05,2.92123532e+03
7.59000,3.37996132e-02,2.09919596e-05,2.92086890e+03
7.60000,3.38573476e-02,2.09918007e-05,2.92050214e+03
7.61000,3.39151407e-02,2.09916436e-05,2.92013501e+03
7.62000,3.39729871e-02,2.09914881e-05,2.91976754e+03
7.63000,3.40308924e-02,2.09913344e-05,2.91939970e+03
7.64000,3.40888513e-02,2.09911824e-05,2.91903152e+03
7.65000,3.41468694e-02,2.09910321e-05,2.91866296e+03
7.66000,3.42049414e-02,2.09908836e-05,2.91829406e+03
7.67000,3.42630729e-02,2.09907368e-05,2.91792479e+03
7.68000,3.43212586e-02,2.09905917e-05,2.91755517e+03
7.69000,3.43795041e-02,2.09904484e-05,2.91718518e+03
7.70000,3.44378041e-02,2.09903068e-05,2.91681484e+03
7.71000,3.44961642e-02,2.09901670e-05,2.91644412e+03
7.72000,3.45545791e-02,2.09900290e-05,2.91607305e+03
7.73000,3.46130544e-02,2.09898927e-05,2.91570161e+03
7.74000,3.46715847e-02,2.09897582e-05,2.91532981e+03
7.75000,3.47301758e-02,2.09896254e-05,2.91495764e+03
7.76000,3.47888250e-02,2.09894944e-05,2.91458509e+03
7.77000,3.48475297e-02,2.09893652e-05,2.91421220e+03
7.78000,3.49062957e-02,2.09892378e-05,2.91383892e+03
7.79000,3.49651174e-02,2.09891122e-05,2.91346528e+03
7.80000,3.50240006e-02,2.09889884e-05,2.91309126e+03
7.81000,3.50829400e-02,2.09888664e-05,2.91271689e+03
7.82000,3.51419412e-02,2.09887461e-05,2.91234212e+03
7.83000,3.52009987e-02,2.09886277e-05,2.91196701e+03
7.84000,3.52601185e-02,2.09885111e-05,2.91159150e+03
7.85000,3.53192950e-02,2.09883964e-05,2.91121563e+03
7.86000,3.53785339e-02,2.09882834e-05,2.91083937e+03
7.87000,3.54378299e-02,2.09881723e-05,2.91046275e+03
7.88000,3.54971887e-02,2.09880630e-05,2.91008574e+03
7.89000,3.55566049e-02,2.09879556e-05,2.90970836e+03
7.90000,3.56160842e-02,2.09878499e-05,2.90933059e+03
7.91000,3.56756211e-02,2.09877462e-05,2.90895246e+03
7.92000,3.57352215e-02,2.09876443e-05,2.90857393e+03
7.93000,3.57948799e-02,2.09875442e-05,2.90819503e+03
7.94000,3.58546021e-02,2.09874460e-05,2.90781573e+03
7.95000,3.59143826e-02,2.09873497e-05,2.90743607e+03
7.96000,3.59742273e-02,2.09872552e-05,2.90705601e+03
7.97000,3.60341306e-02,2.09871627e-05,2.90667557e+03
7.98000,3.60940983e-02,2.09870720e-05,2.90629474e+03
7.99000,3.61541250e-02,2.09869832e-05,2.90591353e+03
8.00000,3.62142165e-02,2.09868963e-05,2.90553192e+03
8.01000,3.62743702e-02,2.09868112e-05,2.90514992e+03
8.02000,3.63345862e-02,2.09867281e-05,2.90476753e+03
8.03000,3.63948589e-02,2.09866469e-05,2.90438478e+03
8.04000,3.64552000e-02,2.09865676e-05,2.90400161e+03
8.05000,3.65156040e-02,2.09864902e-05,2.90361804e+03
8.06000,3.65760709e-02,2.09864148e-05,2.90323408e+03
8.07000,3.66365952e-02,2.09863413e-05,2.90284976e+03
8.08000,3.66971887e-02,2.09862697e-05,2.90246501e+03
8.09000,3.67578456e-02,2.09862000e-05,2.90207986e+03
8.10000,3.68185663e-02,2.09861323e-05,2.90169431e+03
8.11000,3.68793450e-02,2.09860666e-05,2.90130840e+03
8.12000,3.69401935e-02,2.09860028e-05,2.90092206e+03
8.13000,3.70011063e-02,2.09859409e-05,2.90053531e+03
8.14000,3.70620835e-02,2.09858810e-05,2.90014816e+03
8.15000,3.71231195e-02,2.09858231e-05,2.89976065e+03
8.16000,3.71842260e-02,2.09857672e-05,2.89937270e+03
8.17000,3.72453975e-02,2.09857133e-05,2.89898434e+03
8.18000,3.73066340e-02,2.09856613e-05,2.89859557e+03
8.19000,3.73679301e-02,2.09856113e-05,2.89820644e+03
8.20000,3.74292975e-02,2.09855634e-05,2.89781686e+03
8.21000,3.74907305e-02,2.09855174e-05,2.89742687e+03
8.22000,3.75522294e-02,2.09854735e-05,2.89703648e+03
8.23000,3.76137885e-02,2.09854315e-05,2.89664571e+03
8.24000,3.76754197e-02,2.09853916e-05,2.89625449e+03
8.25000,3.77371172e-02,2.09853537e-05,2.89586285e+03
8.26000,3.77988814e-02,2.09853179e-05,2.89547081e+03
8.27000,3.78607124e-02,2.09852840e-05,2.89507835e+03
8.28000,3.79226045e-02,2.09852523e-05,2.89468551e+03
8.29000,3.79845696e-02,2.09852225e-05,2.89429221e+03
8.30000,3.80466021e-02,2.09851949e-05,2.89389850e+03
8.31000,3.81087021e-02,2.09851693e-05,2.89350437e+03
8.32000,3.81708640e-02,2.09851457e-05,2.89310986e+03
8.33000,3.82330997e-02,2.09851243e-05,2.89271488e+03
8.34000,3.82954036e-02,2.09851049e-05,2.89231949e+03
8.35000,3.83577758e-02,2.09850876e-05,2.89192367e+03
8.36000,3.84202105e-02,2.09850724e-05,2.89152747e+03
8.37000,3.84827200e-02,2.09850593e-05,2.89113080e+03
8.38000,3.85452984e-02,2.09850483e-05,2.89073371e+03
8.39000,3.86079458e-02,2.09850394e-05,2.89033618e+03
8.40000,3.86706567e-02,2.09850326e-05,2.88993827e+03
8.41000,3.87334430e-02,2.09850279e-05,2.88953989e+03
8.42000,3.87962990e-02,2.09850254e-05,2.88914108e+03
8.43000,3.88592250e-02,2.09850250e-05,2.88874184e+03
8.44000,3.89222151e-02,2.09850267e-05,2.88834220e+03
8.45000,3.89852815e-02,2.09850306e-05,2.88794209e+03
8.46000,3.90484185e-02,2.09850366e-05,2.88754154e+03
8.47000,3.91116262e-02,2.09850449e-05,2.88714056e+03
8.48000,3.91748988e-02,2.09850552e-05,2.88673918e+03
