"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
4.35000,1.21381638e-02,2.97957747e-05,3.50368035e+03
4.36000,1.21669332e-02,2.97961884e-05,3.50357776e+03
4.37000,1.21957053e-02,2.97966024e-05,3.50347517e+03
4.38000,1.22244830e-02,2.97970170e-05,3.50337255e+03
4.39000,1.22532635e-02,2.97974319e-05,3.50326993e+03
4.40000,1.22820495e-02,2.97978472e-05,3.50316730e+03
4.41000,1.23108384e-02,2.97982630e-05,3.50306465e+03
4.42000,1.23396328e-02,2.97986792e-05,3.50296199e+03
4.43000,1.23684301e-02,2.97990958e-05,3.50285933e+03
4.44000,1.23972328e-02,2.97995128e-05,3.50275664e+03
4.45000,1.24260385e-02,2.97999303e-05,3.50265395e+03
4.46000,1.24548496e-02,2.98003482e-05,3.50255124e+03
4.47000,1.24836636e-02,2.98007665e-05,3.50244853e+03
4.48000,1.25124832e-02,2.98011853e-05,3.50234580e+03
4.49000,1.25413055e-02,2.98016045e-05,3.50224306e+03
4.50000,1.25701335e-02,2.98020241e-05,3.50214030e+03
4.51000,1.25989656e-02,2.98024441e-05,3.50203753e+03
4.52000,1.26278006e-02,2.98028645e-05,3.50193476e+03
4.53000,1.26566412e-02,2.98032854e-05,3.50183197e+03
4.54000,1.26854845e-02,2.98037067e-05,3.50172917e+03
4.55000,1.27143335e-02,2.98041285e-05,3.50162635e+03
4.56000,1.27431853e-02,2.98045506e-05,3.50152353e+03
4.57000,1.27720426e-02,2.98049732e-05,3.50142069e+03
4.58000,1.28009028e-02,2.98053962e-05,3.50131784e+03
4.59000,1.28297686e-02,2.98058197e-05,3.50121498e+03
4.60000,1.28586372e-02,2.98062436e-05,3.50111211e+03
4.61000,1.28875115e-02,2.98066679e-05,3.50100922e+03
4.62000,1.29163885e-02,2.98070926e-05,3.50090632e+03
4.63000,1.29452711e-02,2.98075177e-05,3.50080341e+03
4.64000,1.29741566e-02,2.98079433e-05,3.50070049e+03
4.65000,1.30030477e-02,2.98083693e-05,3.50059755e+03
4.66000,1.30319416e-02,2.98087958e-05,3.50049461e+03
4.67000,1.30608412e-02,2.98092226e-05,3.50039165e+03
4.68000,1.30897435e-02,2.98096499e-05,3.50028868e+03
4.69000,1.31186515e-02,2.98100776e-05,3.50018570e+03
4.70000,1.31475623e-02,2.98105058e-05,3.50008271e+03
4.71000,1.31764787e-02,2.98109344e-05,3.49997970e+03
4.72000,1.32053980e-02,2.98113634e-05,3.49987668e+03
4.73000,1.32343229e-02,2.98117928e-05,3.49977365e+03
4.74000,1.32632507e-02,2.98122227e-05,3.49967061e+03
4.75000,1.32921840e-02,2.98126530e-05,3.49956755e+03
4.76000,1.33211216e-02,2.98130837e-05,3.49946448e+03
4.77000,1.33500621e-02,2.98135149e-05,3.49936141e+03
4.78000,1.33790081e-02,2.98139465e-05,3.49925831e+03
4.79000,1.34079571e-02,2.98143785e-05,3.49915521e+03
4.80000,1.34369116e-02,2.98148109e-05,3.49905210e+03
4.81000,1.34658690e-02,2.98152438e-05,3.49894897e+03
4.82000,1.34948321e-02,2.98156771e-05,3.49884583e+03
4.83000,1.35237980e-02,2.98161108e-05,3.49874268e+03
4.84000,1.35527695e-02,2.98165450e-05,3.49863951e+03
4.85000,1.35817440e-02,2.98169796e-05,3.49853634e+03
4.86000,1.36107240e-02,2.98174146e-05,3.49843315e+03
4.87000,1.36397069e-02,2.98178501e-05,3.49832995e+03
4.88000,1.36686955e-02,2.98182859e-05,3.49822674e+03
4.89000,1.36976869e-02,2.98187223e-05,3.49812352e+03
4.90000,1.37266840e-02,2.98191590e-05,3.49802028e+03
4.91000,1.37556839e-02,2.98195962e-05,3.49791703e+03
4.92000,1.37846895e-02,2.98200338e-05,3.49781377e+03
4.93000,1.38136979e-02,2.98204718e-05,3.49771050e+03
4.94000,1.38427121e-02,2.98209103e-05,3.49760721e+03
4.95000,1.38717291e-02,2.98213492e-05,3.49750391e+03
4.96000,1.39007517e-02,2.98217885e-05,3.49740060e+03
4.97000,1.39297772e-02,2.98222283e-05,3.49729728e+03
4.98000,1.39588084e-02,2.98226685e-05,3.49719395e+03
4.99000,1.39878425e-02,2.98231091e-05,3.49709060e+03
5.00000,1.40168822e-02,2.98235502e-05,3.49698724e+03
5.01000,1.40459262e-02,2.98239917e-05,3.49688387e+03
5.02000,1.40749731e-02,2.98244336e-05,3.49678049e+03
5.03000,1.41040257e-02,2.98248760e-05,3.49667709e+03
5.04000,1.41330811e-02,2.98253188e-05,3.49657369e+03
5.05000,1.41621422e-02,2.98257620e-05,3.49647026e+03
5.06000,1.41912063e-02,2.98262057e-05,3.49636684e+03
5.07000,1.42202760e-02,2.98266498e-05,3.49626339e+03
5.08000,1.42493485e-02,2.98270943e-05,3.49615994e+03
5.09000,1.42784268e-02,2.98275393e-05,3.49605646e+03
5.10000,1.43075080e-02,2.98279846e-05,3.49595299e+03
5.11000,1.43365948e-02,2.98284305e-05,3.49584949e+03
5.12000,1.43656846e-02,2.98288767e-05,3.49574599e+03
5.13000,1.43947800e-02,2.98293234e-05,3.49564247e+03
5.14000,1.44238783e-02,2.98297705e-05,3.49553894e+03
5.15000,1.44529823e-02,2.98302181e-05,3.49543540e+03
5.16000,1.44820893e-02,2.98306661e-05,3.49533184e+03
5.17000,1.45112019e-02,2.98311145e-05,3.49522828e+03
5.18000,1.45403174e-02,2.98315634e-05,3.49512470e+03
5.19000,1.45694386e-02,2.98320127e-05,3.49502111e+03
5.20000,1.45985628e-02,2.98324624e-05,3.49491750e+03
5.21000,1.46276926e-02,2.98329126e-05,3.49481389e+03
5.22000,1.46568253e-02,2.98333632e-05,3.49471026e+03
5.23000,1.46859638e-02,2.98338142e-05,3.49460662e+03
5.24000,1.47151052e-02,2.98342657e-05,3.49450297e+03
5.25000,1.47442522e-02,2.98347176e-05,3.49439930e+03
5.26000,1.47734036e-02,2.98351699e-05,3.49429562e+03
5.27000,1.48025579e-02,2.98356227e-05,3.49419193e+03
5.28000,1.48317180e-02,2.98360759e-05,3.49408823e+03
5.29000,1.48608809e-02,2.98365296e-05,3.49398452e+03
5.30000,1.48900496e-02,2.98369837e-05,3.49388079e+03
5.31000,1.49192212e-02,2.98374382e-05,3.49377705e+03
5.32000,1.49483985e-02,2.98378931e-05,3.49367330e+03
5.33000,1.49775787e-02,2.98383485e-05,3.49356954e+03
5.34000,1.50067647e-02,2.98388043e-05,3.49346576e+03
5.35000,1.50359536e-02,2.98392606e-05,3.49336197e+03
5.36000,1.50651482e-02,2.98397173e-05,3.49325817e+03
5.37000,1.50943457e-02,2.98401744e-05,3.49315436e+03
5.38000,1.51235490e-02,2.98406320e-05,3.49305053e+03
5.39000,1.51527552e-02,2.98410900e-05,3.49294669e+03
5.40000,1.51819672e-02,2.98415485e-05,3.49284284e+03
5.41000,1.52111821e-02,2.98420073e-05,3.49273898e+03
5.42000,1.52404027e-02,2.98424667e-05,3.49263510e+03
5.43000,1.52696263e-02,2.98429264e-05,3.49253122e+03
5.44000,1.52988556e-02,2.98433866e-05,3.49242732e+03
5.45000,1.53280879e-02,2.98438472e-05,3.49232341e+03
5.46000,1.53573259e-02,2.98443083e-05,3.49221948e+03
5.47000,1.53865668e-02,2.98447698e-05,3.49211555e+03
5.48000,1.54158135e-02,2.98452318e-05,3.49201159e+03
5.49000,1.54450632e-02,2.98456942e-05,3.49190763e+03
5.50000,1.54743186e-02,2.98461570e-05,3.49180366e+03
5.51000,1.55035783e-02,2.98466203e-05,3.49169967e+03
5.52000,1.55328410e-02,2.98470840e-05,3.49159567e+03
5.53000,1.55621095e-02,2.98475481e-05,3.49149166e+03
5.54000,1.55913809e-02,2.98480127e-05,3.49138764e+03
5.55000,1.56206581e-02,2.98484777e-05,3.49128360e+03
5.56000,1.56499382e-02,2.98489431e-05,3.49117955e+03
5.57000,1.56792242e-02,2.98494090e-05,3.49107549e+03
5.58000,1.57085130e-02,2.98498754e-05,3.49097142e+03
5.59000,1.57378077e-02,2.98503422e-05,3.49086733e+03
5.60000,1.57671053e-02,2.98508094e-05,3.49076323e+03
5.61000,1.57964087e-02,2.98512770e-05,3.49065912e+03
5.62000,1.58257150e-02,2.98517451e-05,3.49055500e+03
5.63000,1.58550271e-02,2.98522136e-05,3.49045086e+03
5.64000,1.58843422e-02,2.98526826e-05,3.49034671e+03
5.65000,1.59136631e-02,2.98531520e-05,3.49024255e+03
5.66000,1.59429870e-02,2.98536219e-05,3.49013838e+03
5.67000,1.59723166e-02,2.98540922e-05,3.49003419e+03
5.68000,1.60016492e-02,2.98545629e-05,3.48992999e+03
5.69000,1.60309876e-02,2.98550341e-05,3.48982578e+03
5.70000,1.60603290e-02,2.98555057e-05,3.48972156e+03
5.71000,1.60896761e-02,2.98559777e-05,3.48961732e+03
5.72000,1.61190263e-02,2.98564502e-05,3.48951307e+03
5.73000,1.61483822e-02,2.98569232e-05,3.48940881e+03
5.74000,1.61777411e-02,2.98573965e-05,3.48930454e+03
5.75000,1.62071058e-02,2.98578704e-05,3.48920025e+03
5.76000,1.62364750e-02,2.98583446e-05,3.48909595e+03
5.77000,1.62658471e-02,2.98588193e-05,3.48899164e+03
5.78000,1.62952250e-02,2.98592945e-05,3.48888731e+03
5.79000,1.63246059e-02,2.98597700e-05,3.48878298e+03
5.80000,1.63539926e-02,2.98602461e-05,3.48867863e+03
5.81000,1.63833823e-02,2.98607225e-05,3.48857427e+03
5.82000,1.64127778e-02,2.98611995e-05,3.48846989e+03
5.83000,1.64421763e-02,2.98616768e-05,3.48836551e+03
5.84000,1.64715806e-02,2.98621546e-05,3.48826111e+03
5.85000,1.65009879e-02,2.98626328e-05,3.48815670e+03
5.86000,1.65304011e-02,2.98631115e-05,3.48805227e+03
5.87000,1.65598172e-02,2.98635906e-05,3.48794784e+03
5.88000,1.65892392e-02,2.98640702e-05,3.48784338e+03
5.89000,1.66186642e-02,2.98645502e-05,3.48773892e+03
5.90000,1.66480949e-02,2.98650307e-05,3.48763445e+03
5.91000,1.66775288e-02,2.98655116e-05,3.48752996e+03
5.92000,1.67069684e-02,2.98659929e-05,3.48742546e+03
5.93000,1.67364110e-02,2.98664747e-05,3.48732095e+03
5.94000,1.67658595e-02,2.98669569e-05,3.48721642e+03
5.95000,1.67953110e-02,2.98674396e-05,3.48711189e+03
5.96000,1.68247683e-02,2.98679227e-05,3.48700733e+03
5.97000,1.68542287e-02,2.98684063e-05,3.48690277e+03
5.98000,1.68836948e-02,2.98688903e-05,3.48679820e+03
5.99000,1.69131640e-02,2.98693747e-05,3.48669361e+03
6.00000,1.69426391e-02,2.98698596e-05,3.48658901e+03
6.01000,1.69721186e-02,2.98703450e-05,3.48648439e+03
6.02000,1.70016011e-02,2.98708307e-05,3.48637977e+03
6.03000,1.70310894e-02,2.98713170e-05,3.48627513e+03
6.04000,1.70605808e-02,2.98718036e-05,3.48617048e+03
6.05000,1.70900780e-02,2.98722908e-05,3.48606581e+03
6.06000,1.71195783e-02,2.98727783e-05,3.48596114e+03
6.07000,1.71490844e-02,2.98732663e-05,3.48585645e+03
6.08000,1.71785935e-02,2.98737548e-05,3.48575175e+03
6.09000,1.72081086e-02,2.98742437e-05,3.48564703e+03
6.10000,1.72376266e-02,2.98747330e-05,3.48554230e+03
6.11000,1.72671505e-02,2.98752228e-05,3.48543756e+03
6.12000,1.72966775e-02,2.98757130e-05,3.48533281e+03
6.13000,1.73262103e-02,2.98762037e-05,3.48522804e+03
6.14000,1.73557461e-02,2.98766948e-05,3.48512327e+03
6.15000,1.73852878e-02,2.98771864e-05,3.48501848e+03
6.16000,1.74148326e-02,2.98776784e-05,3.48491367e+03
6.17000,1.74443833e-02,2.98781709e-05,3.48480886e+03
6.18000,1.74739369e-02,2.98786638e-05,3.48470403e+03
6.19000,1.75034965e-02,2.98791572e-05,3.48459919e+03
6.20000,1.75330591e-02,2.98796510e-05,3.48449433e+03
6.21000,1.75626276e-02,2.98801452e-05,3.48438946e+03
6.22000,1.75921992e-02,2.98806399e-05,3.48428459e+03
6.23000,1.76217766e-02,2.98811351e-05,3.48417969e+03
6.24000,1.76513571e-02,2.98816307e-05,3.48407479e+03
6.25000,1.76809435e-02,2.98821267e-05,3.48396987e+03
6.26000,1.77105343e-02,2.98826232e-05,3.48386494e+03
6.27000,1.77401283e-02,2.98831202e-05,3.48376000e+03
6.28000,1.77697281e-02,2.98836176e-05,3.48365504e+03
6.29000,1.77993309e-02,2.98841154e-05,3.48355007e+03
6.30000,1.78289397e-02,2.98846137e-05,3.48344509e+03
6.31000,1.78585515e-02,2.98851124e-05,3.48334010e+03
6.32000,1.78881693e-02,2.98856116e-05,3.48323509e+03
6.33000,1.79177901e-02,2.98861112e-05,3.48313007e+03
6.34000,1.79474168e-02,2.98866113e-05,3.48302503e+03
6.35000,1.79770466e-02,2.98871118e-05,3.48291999e+03
6.36000,1.80066823e-02,2.98876128e-05,3.48281493e+03
6.37000,1.80363210e-02,2.98881142e-05,3.48270986e+03
6.38000,1.80659657e-02,2.98886161e-05,3.48260478e+03
6.39000,1.80956135e-02,2.98891184e-05,3.48249968e+03
6.40000,1.81252672e-02,2.98896212e-05,3.48239457e+03
6.41000,1.81549239e-02,2.98901244e-05,3.48228945e+03
6.42000,1.81845866e-02,2.98906281e-05,3.48218431e+03
6.43000,1.82142523e-02,2.98911322e-05,3.48207917e+03
6.44000,1.82439240e-02,2.98916368e-05,3.48197401e+03
6.45000,1.82735988e-02,2.98921418e-05,3.48186883e+03
6.46000,1.83032795e-02,2.98926473e-05,3.48176365e+03
6.47000,1.83329633e-02,2.98931532e-05,3.48165845e+03
6.48000,1.83626530e-02,2.98936596e-05,3.48155324e+03
6.49000,1.83923458e-02,2.98941664e-05,3.48144801e+03
6.50000,1.84220445e-02,2.98946737e-05,3.48134277e+03
6.51000,1.84517478e-02,2.98951815e-05,3.48123752e+03
6.52000,1.84814541e-02,2.98956896e-05,3.48113226e+03
6.53000,1.85111664e-02,2.98961983e-05,3.48102698e+03
6.54000,1.85408818e-02,2.98967073e-05,3.48092170e+03
6.55000,1.85706032e-02,2.98972169e-05,3.48081639e+03
6.56000,1.86003276e-02,2.98977269e-05,3.48071108e+03
6.57000,1.86300580e-02,2.98982373e-05,3.48060575e+03
6.58000,1.86597915e-02,2.98987482e-05,3.48050041e+03
6.59000,1.86895309e-02,2.98992595e-05,3.48039506e+03
6.60000,1.87192735e-02,2.98997713e-05,3.48028969e+03
6.61000,1.87490220e-02,2.99002836e-05,3.48018431e+03
6.62000,1.87787736e-02,2.99007963e-05,3.48007892e+03
6.63000,1.88085312e-02,2.99013094e-05,3.47997352e+03
6.64000,1.88382919e-02,2.99018230e-05,3.47986810e+03
6.65000,1.88680585e-02,2.99023371e-05,3.47976267e+03
6.66000,1.88978283e-02,2.99028516e-05,3.47965723e+03
6.67000,1.89276040e-02,2.99033666e-05,3.47955177e+03
6.68000,1.89573829e-02,2.99038820e-05,3.47944630e+03
6.69000,1.89871677e-02,2.99043979e-05,3.47934082e+03
6.70000,1.90169557e-02,2.99049142e-05,3.47923533e+03
6.71000,1.90467496e-02,2.99054310e-05,3.47912982e+03
6.72000,1.90765466e-02,2.99059482e-05,3.47902430e+03
6.73000,1.91063497e-02,2.99064659e-05,3.47891876e+03
6.74000,1.91361558e-02,2.99069840e-05,3.47881322e+03
6.75000,1.91659680e-02,2.99075026e-05,3.47870766e+03
6.76000,1.91957847e-02,2.99080217e-05,3.47860208e+03
6.77000,1.92256045e-02,2.99085412e-05,3.47849650e+03
6.78000,1.92554303e-02,2.99090611e-05,3.47839090e+03
6.79000,1.92852592e-02,2.99095815e-05,3.47828529e+03
6.80000,1.93150942e-02,2.99101024e-05,3.47817966e+03
6.81000,1.93449323e-02,2.99106237e-05,3.47807403e+03
6.82000,1.93747763e-02,2.99111455e-05,3.47796838e+03
6.83000,1.94046236e-02,2.99116677e-05,3.47786272e+03
6.84000,1.94344768e-02,2.99121904e-05,3.47775704e+03
6.85000,1.94643331e-02,2.99127135e-05,3.47765135e+03
6.86000,1.94941955e-02,2.99132372e-05,3.47754565e+03
6.87000,1.95240610e-02,2.99137612e-05,3.47743994e+03
6.88000,1.95539325e-02,2.99142857e-05,3.47733421e+03
6.89000,1.95838072e-02,2.99148107e-05,3.47722847e+03
6.90000,1.96136879e-02,2.99153361e-05,3.47712271e+03
6.91000,1.96435717e-02,2.99158620e-05,3.47701695e+03
6.92000,1.96734615e-02,2.99163883e-05,3.47691117e+03
6.93000,1.97033545e-02,2.99169151e-05,3.47680538e+03
6.94000,1.97332535e-02,2.99174424e-05,3.47669957e+03
6.95000,1.97631557e-02,2.99179701e-05,3.47659375e+03
6.96000,1.97930639e-02,2.99184982e-05,3.47648792e+03
6.97000,1.98229753e-02,2.99190268e-05,3.47638208e+03
6.98000,1.98528927e-02,2.99195559e-05,3.47627621e+03
6.99000,1.98828132e-02,2.99200854e-05,3.47617035e+03
7.00000,1.99127398e-02,2.99206155e-05,3.47606446e+03
7.01000,1.99426710e-02,2.99211459e-05,3.47595856e+03
7.02000,1.99726053e-02,2.99216768e-05,3.47585265e+03
7.03000,2.00025457e-02,2.99222082e-05,3.47574673e+03
7.04000,2.00324892e-02,2.99227400e-05,3.47564080e+03
7.05000,2.00624388e-02,2.99232723e-05,3.47553484e+03
7.06000,2.00923916e-02,2.99238050e-05,3.47542889e+03
7.07000,2.01223504e-02,2.99243382e-05,3.47532291e+03
7.08000,2.01523124e-02,2.99248719e-05,3.47521692e+03
7.09000,2.01822804e-02,2.99254060e-05,3.47511092e+03
7.10000,2.02122516e-02,2.99259406e-05,3.47500491e+03
7.11000,2.02422289e-02,2.99264756e-05,3.47489888e+03
7.12000,2.02722094e-02,2.99270111e-05,3.47479284e+03
7.13000,2.03021959e-02,2.99275471e-05,3.47468678e+03
7.14000,2.03321856e-02,2.99280835e-05,3.47458072e+03
7.15000,2.03621813e-02,2.99286203e-05,3.47447464e+03
7.16000,2.03921802e-02,2.99291577e-05,3.47436855e+03
7.17000,2.04221852e-02,2.99296955e-05,3.47426244e+03
7.18000,2.04521934e-02,2.99302337e-05,3.47415632e+03
7.19000,2.04822077e-02,2.99307724e-05,3.47405019e+03
7.20000,2.05122251e-02,2.99313116e-05,3.47394405e+03
7.21000,2.05422487e-02,2.99318512e-05,3.47383789e+03
7.22000,2.05722754e-02,2.99323913e-05,3.47373172e+03
7.23000,2.06023082e-02,2.99329319e-05,3.47362553e+03
7.24000,2.06323442e-02,2.99334729e-05,3.47351934e+03
7.25000,2.06623862e-02,2.99340144e-05,3.47341313e+03
7.26000,2.06924330e-02,2.99345563e-05,3.47330690e+03
7.27000,2.07224829e-02,2.99350987e-05,3.47320067e+03
7.28000,2.07525389e-02,2.99356416e-05,3.47309441e+03
7.29000,2.07825981e-02,2.99361849e-05,3.47298815e+03
7.30000,2.08126634e-02,2.99367287e-05,3.47288187e+03
7.31000,2.08427319e-02,2.99372729e-05,3.47277559e+03
7.32000,2.08728065e-02,2.99378176e-05,3.47266928e+03
7.33000,2.09028843e-02,2.99383628e-05,3.47256297e+03
7.34000,2.09329682e-02,2.99389084e-05,3.47245664e+03
7.35000,2.09630554e-02,2.99394545e-05,3.47235030e+03
7.36000,2.09931486e-02,2.99400011e-05,3.47224394e+03
7.37000,2.10232451e-02,2.99405481e-05,3.47213758e+03
7.38000,2.10533476e-02,2.99410956e-05,3.47203119e+03
7.39000,2.10834534e-02,2.99416435e-05,3.47192480e+03
7.40000,2.11135653e-02,2.99421919e-05,3.47181839e+03
7.41000,2.11436804e-02,2.99427408e-05,3.47171197e+03
7.42000,2.11738016e-02,2.99432901e-05,3.47160554e+03
7.43000,2.12039260e-02,2.99438399e-05,3.47149909e+03
7.44000,2.12340566e-02,2.99443902e-05,3.47139263e+03
7.45000,2.12641904e-02,2.99449409e-05,3.47128616e+03
7.46000,2.12943303e-02,2.99454921e-05,3.47117967e+03
7.47000,2.13244735e-02,2.99460437e-05,3.47107317e+03
7.48000,2.13546227e-02,2.99465958e-05,3.47096666e+03
7.49000,2.13847752e-02,2.99471484e-05,3.47086014e+03
7.50000,2.14149339e-02,2.99477015e-05,3.47075359e+03
7.51000,2.14450972e-02,2.99482550e-05,3.47064704e+03
7.52000,2.14752637e-02,2.99488089e-05,3.47054048e+03
7.53000,2.15054364e-02,2.99493634e-05,3.47043389e+03
7.54000,2.15356124e-02,2.99499183e-05,3.47032730e+03
7.55000,2.15657945e-02,2.99504737e-05,3.47022070e+03
7.56000,2.15959798e-02,2.99510295e-05,3.47011408e+03
7.57000,2.16261712e-02,2.99515858e-05,3.47000745e+03
7.58000,2.16563660e-02,2.99521425e-05,3.46990080e+03
7.59000,2.16865668e-02,2.99526998e-05,3.46979414e+03
7.60000,2.17167709e-02,2.99532575e-05,3.46968747e+03
7.61000,2.17469812e-02,2.99538156e-05,3.46958079e+03
7.62000,2.17771947e-02,2.99543743e-05,3.46947409e+03
7.63000,2.18074144e-02,2.99549334e-05,3.46936738e+03
7.64000,2.18376373e-02,2.99554929e-05,3.46926066e+03
7.65000,2.18678664e-02,2.99560529e-05,3.46915392e+03
7.66000,2.18980988e-02,2.99566134e-05,3.46904717e+03
7.67000,2.19283373e-02,2.99571744e-05,3.46894040e+03
7.68000,2.19585790e-02,2.99577358e-05,3.46883363e+03
7.69000,2.19888270e-02,2.99582977e-05,3.46872683e+03
7.70000,2.20190782e-02,2.99588601e-05,3.46862003e+03
7.71000,2.20493356e-02,2.99594229e-05,3.46851321e+03
7.72000,2.20795962e-02,2.99599862e-05,3.46840638e+03
7.73000,2.21098630e-02,2.99605500e-05,3.46829954e+03
7.74000,2.21401331e-02,2.99611142e-05,3.46819268e+03
7.75000,2.21704094e-02,2.99616789e-05,3.46808581e+03
7.76000,2.22006904e-02,2.99622441e-05,3.46797892e+03
7.77000,2.22309747e-02,2.99628097e-05,3.46787203e+03
7.78000,2.22612651e-02,2.99633758e-05,3.46776512e+03
7.79000,2.22915589e-02,2.99639424e-05,3.46765820e+03
7.80000,2.23218588e-02,2.99645094e-05,3.46755126e+03
7.81000,2.23521620e-02,2.99650769e-05,3.46744431e+03
7.82000,2.23824714e-02,2.99656449e-05,3.46733734e+03
7.83000,2.24127841e-02,2.99662134e-05,3.46723037e+03
7.84000,2.24431030e-02,2.99667823e-05,3.46712338e+03
7.85000,2.24734252e-02,2.99673517e-05,3.46701638e+03
7.86000,2.25037536e-02,2.99679215e-05,3.46690936e+03
7.87000,2.25340852e-02,2.99684918e-05,3.46680233e+03
7.88000,2.25644231e-02,2.99690626e-05,3.46669528e+03
7.89000,2.25947643e-02,2.99696339e-05,3.46658823e+03
7.90000,2.26251116e-02,2.99702056e-05,3.46648116e+03
7.91000,2.26554623e-02,2.99707778e-05,3.46637407e+03
7.92000,2.26858192e-02,2.99713505e-05,3.46626698e+03
7.93000,2.27161794e-02,2.99719237e-05,3.46615987e+03
7.94000,2.27465458e-02,2.99724973e-05,3.46605274e+03
7.95000,2.27769155e-02,2.99730714e-05,3.46594561e+03
7.96000,2.28072914e-02,2.99736459e-05,3.46583845e+03
7.97000,2.28376707e-02,2.99742210e-05,3.46573129e+03
7.98000,2.28680561e-02,2.99747965e-05,3.46562411e+03
7.99000,2.28984449e-02,2.99753724e-05,3.46551693e+03
8.00000,2.29288399e-02,2.99759489e-05,3.46540972e+03
8.01000,2.29592396e-02,2.99765258e-05,3.46530250e+03
8.02000,2.29896442e-02,2.99771032e-05,3.46519527e+03
8.03000,2.30200506e-02,2.99776810e-05,3.46508803e+03
8.04000,2.30504647e-02,2.99782594e-05,3.46498077e+03
8.05000,2.30808835e-02,2.99788382e-05,3.46487350e+03
8.06000,2.31113072e-02,2.99794175e-05,3.46476621e+03
8.07000,2.31417327e-02,2.99799972e-05,3.46465892e+03
8.08000,2.31721659e-02,2.99805774e-05,3.46455161e+03
8.09000,2.32026039e-02,2.99811581e-05,3.46444428e+03
8.10000,2.32330467e-02,2.99817393e-05,3.46433694e+03
8.11000,2.32634914e-02,2.99823209e-05,3.46422960e+03
8.12000,2.32939438e-02,2.99829030e-05,3.46412223e+03
8.13000,2.33244009e-02,2.99834856e-05,3.46401485e+03
8.14000,2.33548629e-02,2.99840687e-05,3.46390746e+03
8.15000,2.33853267e-02,2.99846522e-05,3.46380006e+03
8.16000,2.34157983e-02,2.99852362e-05,3.46369264e+03
8.17000,2.34462746e-02,2.99858207e-05,3.46358521e+03
8.18000,2.34767558e-02,2.99864057e-05,3.46347776e+03
8.19000,2.35072388e-02,2.99869911e-05,3.46337031e+03
8.20000,2.35377296e-02,2.99875770e-05,3.46326283e+03
8.21000,2.35682251e-02,2.99881634e-05,3.46315535e+03
8.22000,2.35987255e-02,2.99887502e-05,3.46304785e+03
8.23000,2.36292278e-02,2.99893375e-05,3.46294034e+03
8.24000,2.36597378e-02,2.99899253e-05,3.46283281e+03
8.25000,2.36902526e-02,2.99905136e-05,3.46272527e+03
8.26000,2.37207722e-02,2.99911024e-05,3.46261772e+03
8.27000,2.37512967e-02,2.99916916e-05,3.46251015e+03
8.28000,2.37818230e-02,2.99922813e-05,3.46240258e+03
8.29000,2.38123571e-02,2.99928715e-05,3.46229498e+03
8.30000,2.38428960e-02,2.99934621e-05,3.46218737e+03
8.31000,2.38734397e-02,2.99940533e-05,3.46207975e+03
8.32000,2.39039854e-02,2.99946449e-05,3.46197212e+03
8.33000,2.39345387e-02,2.99952370e-05,3.46186447e+03
8.34000,2.39650970e-02,2.99958295e-05,3.46175681e+03
8.35000,2.39956600e-02,2.99964226e-05,3.46164914e+03
8.36000,2.40262250e-02,2.99970160e-05,3.46154146e+03
8.37000,2.40567977e-02,2.99976100e-05,3.46143375e+03
8.38000,2.40873752e-02,2.99982045e-05,3.46132604e+03
8.39000,2.41179576e-02,2.99987995e-05,3.46121831e+03
8.40000,2.41485419e-02,2.99993949e-05,3.46111057e+03
8.41000,2.41791340e-02,2.99999908e-05,3.46100281e+03
8.42000,2.42097309e-02,3.00005872e-05,3.46089504e+03
8.43000,2.42403327e-02,3.00011840e-05,3.46078726e+03
8.44000,2.42709364e-02,3.00017813e-05,3.46067947e+03
8.45000,2.43015478e-02,3.00023791e-05,3.46057166e+03
8.46000,2.43321642e-02,3.00029774e-05,3.46046384e+03
8.47000,2.43627853e-02,3.00035762e-05,3.46035600e+03
8.48000,2.43934084e-02,3.00041754e-05,3.46024816e+03
